"marketid"	"upstreamid"	"downstreamid"	"payoff"	"originalmatch"	"storedmatch"	"urmax"	"drmax"	"urmin"	"drmin"	"removeU"	"removeD"
28	8	20	3.026825988825383	0	0	3.6170659358145656	""	""	0	1	0
28	8	21	5.826423450898736	1	1	3.6170659358145656	4.056260907616547	1.770162543282189	2.2093575150841707	1	1
28	8	22	2.0407872128782265	0	0	3.6170659358145656	""	""	0	1	0
28	8	23	1.11393763016916	0	0	3.6170659358145656	""	""	0	1	0
28	9	1	1.1302640717994175	0	0	""	""	""	""	0	0
28	9	2	1.1900561367599483	0	0	""	""	""	""	0	0
28	9	3	1.2313361320000489	0	0	""	""	""	""	0	0
28	9	4	3.211174906772947	0	0	""	""	""	""	0	0
28	9	5	1.0790563110021876	0	0	""	""	""	""	0	0
28	9	6	0.28133377876344173	0	0	""	""	""	""	0	0
28	9	7	2.8386613406862935	1	1	""	""	""	""	0	0
28	9	8	2.2413361605672018	0	0	""	3.8555242640563137	0	""	0	1
28	9	9	1.2574368425142075	0	0	""	""	""	""	0	0
28	9	10	1.6236255877055865	0	0	""	""	""	""	0	0
28	9	11	1.922075030556413	0	0	""	1.0399309915657255	0.8821440389906874	""	0	1
28	9	12	2.3464281921791486	0	0	""	""	""	""	0	0
28	9	13	1.5207496676463719	0	0	""	""	""	""	0	0
28	9	14	2.1338239670396257	0	0	""	""	""	""	0	0
28	9	15	1.757890367225082	0	0	""	""	""	""	0	0
28	9	16	2.017532567252801	0	0	""	""	""	""	0	0
28	9	17	1.8572726387127996	0	0	""	""	""	""	0	0
28	9	18	1.5083761270573972	0	0	""	""	""	""	0	0
28	9	19	2.8808099107275407	0	0	""	""	""	""	0	0
28	9	20	1.2399546603894476	0	0	""	""	""	""	0	0
28	9	21	1.5406809570873987	0	0	""	4.056260907616547	0	""	0	1
28	9	22	1.3175742867891873	0	0	""	""	""	""	0	0
28	9	23	0.	0	0	""	""	""	""	0	0
28	10	1	1.3597610984434065	0	0	""	""	""	""	0	0
28	10	2	2.2832231121944138	0	0	""	""	""	""	0	0
28	10	3	1.3650967976533739	0	0	""	""	""	""	0	0
28	10	4	1.1051401308396365	0	0	""	""	""	""	0	0
28	10	5	1.2076868732755015	0	0	""	""	""	""	0	0
28	10	6	2.0056423817341313	1	1	""	""	""	""	0	0
28	10	7	0.8047154071795286	0	0	""	""	""	""	0	0
28	10	8	3.4022291196074783	0	0	""	3.8555242640563137	0	""	0	1
28	10	9	1.2490260671015467	0	0	""	""	""	""	0	0
28	10	10	1.8126324368665694	0	0	""	""	""	""	0	0
28	10	11	0.9881079019668682	0	0	""	1.0399309915657255	0	""	0	1
28	10	12	1.655655856321383	0	0	""	""	""	""	0	0
28	10	13	2.870195117397857	0	0	""	""	""	""	0	0
28	10	14	1.6524803846957956	0	0	""	""	""	""	0	0
28	10	15	2.1241356468816464	0	0	""	""	""	""	0	0
28	10	16	2.5187551606425105	0	0	""	""	""	""	0	0
28	10	17	1.2158151916246733	0	0	""	""	""	""	0	0
28	10	18	1.4069315515255414	0	0	""	""	""	""	0	0
28	10	19	0.927292046286813	0	0	""	""	""	""	0	0
28	10	20	1.3505857526070448	0	0	""	""	""	""	0	0
28	10	21	2.1683365253874793	0	0	""	4.056260907616547	0	""	0	1
28	10	22	0.9281137519204725	0	0	""	""	""	""	0	0
28	10	23	0.8953040816953273	0	0	""	""	""	""	0	0
28	11	1	3.285276450074752	0	0	""	""	""	""	0	0
28	11	2	1.6374614314081577	0	0	""	""	""	""	0	0
28	11	3	3.04720439459569	0	0	""	""	""	""	0	0
28	11	4	1.1938053106533384	0	0	""	""	""	""	0	0
28	11	5	2.4516356136661717	0	0	""	""	""	""	0	0
28	11	6	0.9151593865675509	0	0	""	""	""	""	0	0
28	11	7	2.6560125204821574	0	0	""	""	""	""	0	0
28	11	8	3.6908805897061554	0	0	""	3.8555242640563137	0	""	0	1
28	11	9	2.8286279513025887	0	0	""	""	""	""	0	0
28	11	10	2.583374744253792	0	0	""	""	""	""	0	0
28	11	11	2.464361751411353	0	0	""	1.0399309915657255	1.4244307598456274	""	0	1
28	11	12	3.766853818870906	0	0	""	""	""	""	0	0
28	11	13	2.722185303336804	0	0	""	""	""	""	0	0
28	11	14	3.477926493448042	0	0	""	""	""	""	0	0
28	11	15	3.392848181207083	0	0	""	""	""	""	0	0
28	11	16	3.5685811398124736	0	0	""	""	""	""	0	0
28	11	17	3.3313081332381165	0	0	""	""	""	""	0	0
28	11	18	3.636209261286262	0	0	""	""	""	""	0	0
28	11	19	3.5300279093277487	0	0	""	""	""	""	0	0
28	11	20	2.9988117125483145	0	0	""	""	""	""	0	0
28	11	21	3.4439158282455526	0	0	""	4.056260907616547	0	""	0	1
28	11	22	3.806471285071802	1	1	""	""	""	""	0	0
28	11	23	0.625505317399522	0	0	""	""	""	""	0	0
28	12	1	3.6717320128267166	0	0	""	""	""	""	0	0
28	12	2	2.638133164031372	0	0	""	""	""	""	0	0
28	12	3	4.568096947521755	0	0	""	""	""	""	0	0
28	12	4	0.5329460070371865	0	0	""	""	""	""	0	0
28	12	5	2.941834307316618	0	0	""	""	""	""	0	0
28	12	6	0.8674472248415055	0	0	""	""	""	""	0	0
28	12	7	2.4369126522026443	0	0	""	""	""	""	0	0
28	12	8	3.6831273159801303	0	0	""	3.8555242640563137	0	""	0	1
28	12	9	4.206601545526039	0	0	""	""	""	""	0	0
28	12	10	2.5233479766653684	0	0	""	""	""	""	0	0
28	12	11	0.87278334411017	0	0	""	1.0399309915657255	0	""	0	1
28	12	12	3.3286853262774816	0	0	""	""	""	""	0	0
28	12	13	2.286962524082333	0	0	""	""	""	""	0	0
28	12	14	2.7659584617622217	0	0	""	""	""	""	0	0
28	12	15	2.7085051477359574	0	0	""	""	""	""	0	0
28	12	16	4.75243671243149	1	1	""	""	""	""	0	0
28	12	17	2.725101839375207	0	0	""	""	""	""	0	0
28	12	18	3.697991902116205	0	0	""	""	""	""	0	0
28	12	19	2.7712107275309608	0	0	""	""	""	""	0	0
28	12	20	1.8667190580539197	0	0	""	""	""	""	0	0
28	12	21	4.371770970408025	0	0	""	4.056260907616547	0.31551006279147753	""	0	1
28	12	22	1.6297974280929153	0	0	""	""	""	""	0	0
28	12	23	0.9886239007309765	0	0	""	""	""	""	0	0
28	13	1	4.8787590155050005	1	1	""	""	""	""	0	0
28	13	2	2.3789576101859	0	0	""	""	""	""	0	0
28	13	3	4.026689688254497	0	0	""	""	""	""	0	0
28	13	4	0.6537147229832503	0	0	""	""	""	""	0	0
28	13	5	2.1849000301376535	0	0	""	""	""	""	0	0
28	13	6	0.4435676233905516	0	0	""	""	""	""	0	0
28	13	7	2.0586387832975057	0	0	""	""	""	""	0	0
28	13	8	3.6260725938765734	0	0	""	3.8555242640563137	0	""	0	1
28	13	9	4.997941870405451	1	1	""	""	""	""	0	0
28	13	10	2.050746935281449	0	0	""	""	""	""	0	0
28	13	11	1.0750976568207724	0	0	""	1.0399309915657255	0.03516666525504686	""	0	1
28	13	12	2.9308078442094674	0	0	""	""	""	""	0	0
28	13	13	2.166054555200704	0	0	""	""	""	""	0	0
28	13	14	2.7997277995867926	0	0	""	""	""	""	0	0
28	13	15	3.1626715291390552	0	0	""	""	""	""	0	0
28	13	16	4.035810667293364	0	0	""	""	""	""	0	0
28	13	17	2.4587652900972294	0	0	""	""	""	""	0	0
28	13	18	3.6350214460882215	0	0	""	""	""	""	0	0
28	13	19	2.6583118008794546	0	0	""	""	""	""	0	0
28	13	20	2.7043590123786467	0	0	""	""	""	""	0	0
28	13	21	4.140813952242272	0	0	""	4.056260907616547	0.084553044625725	""	0	1
28	13	22	1.3158024142246783	0	0	""	""	""	""	0	0
28	13	23	0.8702588075641962	0	0	""	""	""	""	0	0
28	14	1	2.079482576733346	0	0	""	""	""	""	0	0
28	14	2	2.391672499116428	0	0	""	""	""	""	0	0
28	14	3	1.7071765507022998	0	0	""	""	""	""	0	0
28	14	4	0.858458738853459	0	0	""	""	""	""	0	0
28	14	5	1.5163098735178484	0	0	""	""	""	""	0	0
28	14	6	1.3014925473974592	0	0	""	""	""	""	0	0
28	14	7	1.0911854238784842	0	0	""	""	""	""	0	0
28	14	8	3.6681636255776398	0	0	""	3.8555242640563137	0	""	0	1
28	14	9	1.7837285828668281	0	0	""	""	""	""	0	0
28	14	10	2.413674413275758	0	0	""	""	""	""	0	0
28	14	11	1.0105582804287554	0	0	""	1.0399309915657255	0	""	0	1
28	14	12	2.133960474226665	0	0	""	""	""	""	0	0
28	14	13	1.0899544224079247	0	0	""	""	""	""	0	0
28	14	14	1.5736278751927537	0	0	""	""	""	""	0	0
28	14	15	2.5254219490673666	0	0	""	""	""	""	0	0
28	14	16	2.4406479181287453	0	0	""	""	""	""	0	0
28	14	17	1.7071411785537203	0	0	""	""	""	""	0	0
28	14	18	2.1618174139758186	0	0	""	""	""	""	0	0
28	14	19	1.4686733852190295	0	0	""	""	""	""	0	0
28	14	20	2.0540931439075933	0	0	""	""	""	""	0	0
28	14	21	2.4924111565407605	0	0	""	4.056260907616547	0	""	0	1
28	14	22	1.3356267674835658	0	0	""	""	""	""	0	0
28	14	23	3.6656634231231537	1	1	""	""	""	""	0	0
28	15	1	0.5255080079975614	0	0	""	""	""	""	0	0
28	15	2	1.5485677680257781	0	0	""	""	""	""	0	0
28	15	3	0.2654791729184289	0	0	""	""	""	""	0	0
28	15	4	0.7114422688599562	0	0	""	""	""	""	0	0
28	15	5	0.7844880681732112	0	0	""	""	""	""	0	0
28	15	6	1.2525044144672761	0	0	""	""	""	""	0	0
28	15	7	0.1602070671361589	0	0	""	""	""	""	0	0
28	15	8	2.145020972166976	0	0	""	3.8555242640563137	0	""	0	1
28	15	9	0.3923370946418074	0	0	""	""	""	""	0	0
28	15	10	1.5223927250395555	0	0	""	""	""	""	0	0
28	15	11	0.6081031841487847	0	0	""	1.0399309915657255	0	""	0	1
28	15	12	0.8959036805642571	0	0	""	""	""	""	0	0
28	15	13	2.716476961686827	1	1	""	""	""	""	0	0
28	15	14	0.9459436187068293	0	0	""	""	""	""	0	0
28	15	15	1.0238689716020417	0	0	""	""	""	""	0	0
28	15	16	1.2890976895779145	0	0	""	""	""	""	0	0
28	15	17	0.9316647192292038	0	0	""	""	""	""	0	0
28	15	18	0.6531061535009803	0	0	""	""	""	""	0	0
28	15	19	0.7204260315514894	0	0	""	""	""	""	0	0
28	15	20	0.5226926245459413	0	0	""	""	""	""	0	0
28	15	21	1.2611055830838471	0	0	""	4.056260907616547	0	""	0	1
28	15	22	0.7002801064687336	0	0	""	""	""	""	0	0
28	15	23	0.7854753257040665	0	0	""	""	""	""	0	0
28	16	1	3.3249401634130535	0	0	""	""	""	""	0	0
28	16	2	2.376023786073839	0	0	""	""	""	""	0	0
28	16	3	2.8358205637871317	0	0	""	""	""	""	0	0
28	16	4	1.884310645083887	1	1	""	""	""	""	0	0
28	16	5	2.2367361184783614	0	0	""	""	""	""	0	0
28	16	6	1.2167012774114285	0	0	""	""	""	""	0	0
28	16	7	1.930441497589392	0	0	""	""	""	""	0	0
28	16	8	4.874421941266729	0	0	""	3.8555242640563137	1.0188976772104157	""	0	1
28	16	9	2.700270117843662	0	0	""	""	""	""	0	0
28	16	10	4.9763785182968805	1	1	""	""	""	""	0	0
28	16	11	1.3495569173619373	0	0	""	1.0399309915657255	0.30962592579621173	""	0	1
28	16	12	3.183239608482329	0	0	""	""	""	""	0	0
28	16	13	1.979366846556109	0	0	""	""	""	""	0	0
28	16	14	3.310074088487995	1	1	""	""	""	""	0	0
28	16	15	4.751635845488774	1	1	""	""	""	""	0	0
28	16	16	3.1018290599187663	0	0	""	""	""	""	0	0
28	16	17	2.505284587652242	0	0	""	""	""	""	0	0
28	16	18	4.389136218014085	1	1	""	""	""	""	0	0
28	16	19	2.4082894659384153	0	0	""	""	""	""	0	0
28	16	20	2.5544522429206538	0	0	""	""	""	""	0	0
28	16	21	3.721154594081396	0	0	""	4.056260907616547	0	""	0	1
28	16	22	2.667745879159921	0	0	""	""	""	""	0	0
28	16	23	1.6710211618010704	0	0	""	""	""	""	0	0
28	17	1	5.014876205357267	0	0	""	""	""	""	0	0
28	17	2	2.710343080746819	0	0	""	""	""	""	0	0
28	17	3	5.606149526523151	1	1	""	""	""	""	0	0
28	17	4	0.9158684501327135	0	0	""	""	""	""	0	0
28	17	5	2.808843021365073	0	0	""	""	""	""	0	0
28	17	6	0.7329653336128219	0	0	""	""	""	""	0	0
28	17	7	2.302060176830246	0	0	""	""	""	""	0	0
28	17	8	5.320548005906033	0	0	""	3.8555242640563137	1.465023741849719	""	0	1
28	17	9	4.523656244898766	0	0	""	""	""	""	0	0
28	17	10	3.4904872986148687	0	0	""	""	""	""	0	0
28	17	11	1.2781321514669917	0	0	""	1.0399309915657255	0.2382011599012661	""	0	1
28	17	12	4.47332845025796	0	0	""	""	""	""	0	0
28	17	13	2.5968064013693803	0	0	""	""	""	""	0	0
28	17	14	3.60916156322162	0	0	""	""	""	""	0	0
28	17	15	4.0035740472150865	0	0	""	""	""	""	0	0
28	17	16	4.726589603545631	0	0	""	""	""	""	0	0
28	17	17	3.779211802088427	0	0	""	""	""	""	0	0
28	17	18	5.05023759546911	0	0	""	""	""	""	0	0
28	17	19	4.099968471327526	0	0	""	""	""	""	0	0
28	17	20	3.347733008193186	0	0	""	""	""	""	0	0
28	17	21	5.252590576957947	0	0	""	4.056260907616547	1.1963296693413996	""	0	1
28	17	22	2.4267323399693987	0	0	""	""	""	""	0	0
28	17	23	1.0588751134765315	0	0	""	""	""	""	0	0
28	18	1	2.348368300816724	0	0	""	""	""	""	0	0
28	18	2	4.275886778096516	1	1	""	""	""	""	0	0
28	18	3	2.3772749122378327	0	0	""	""	""	""	0	0
28	18	4	0.6183673109200205	0	0	""	""	""	""	0	0
28	18	5	2.253504494155256	0	0	""	""	""	""	0	0
28	18	6	0.6505178780620833	0	0	""	""	""	""	0	0
28	18	7	2.3598111515848395	0	0	""	""	""	""	0	0
28	18	8	2.905888016206794	0	0	""	3.8555242640563137	0	""	0	1
28	18	9	2.3807214741412257	0	0	""	""	""	""	0	0
28	18	10	1.9957322037834548	0	0	""	""	""	""	0	0
28	18	11	0.9830512593867446	0	0	""	1.0399309915657255	0	""	0	1
28	18	12	2.9140752701930275	0	0	""	""	""	""	0	0
28	18	13	2.3160667459188984	0	0	""	""	""	""	0	0
28	18	14	2.376441694332649	0	0	""	""	""	""	0	0
28	18	15	2.4234123588713032	0	0	""	""	""	""	0	0
28	18	16	2.500100894863426	0	0	""	""	""	""	0	0
28	18	17	2.8336088369957135	0	0	""	""	""	""	0	0
28	18	18	2.7328715133489903	0	0	""	""	""	""	0	0
28	18	19	2.6427351060159605	0	0	""	""	""	""	0	0
28	18	20	2.619250633273925	0	0	""	""	""	""	0	0
28	18	21	2.5891121330864344	0	0	""	4.056260907616547	0	""	0	1
28	18	22	1.6955712780784737	0	0	""	""	""	""	0	0
28	18	23	0.57222686046206	0	0	""	""	""	""	0	0
29	1	1	2.7381300614355255	0	0	""	""	""	""	0	0
29	1	2	2.5568674078743574	0	0	""	""	""	""	0	0
29	1	3	2.8280252445774536	0	0	""	3.3503445341216462	0	""	0	1
29	1	4	2.27256148165975	0	0	""	""	""	""	0	0
29	1	5	1.5690609281906704	0	0	""	""	""	""	0	0
29	1	6	4.284333531459136	0	0	""	""	""	""	0	0
29	1	7	3.1213897463722544	0	0	""	""	""	""	0	0
29	1	8	2.331925416931175	0	0	""	""	""	""	0	0
29	1	9	4.536515143928402	0	0	""	""	""	""	0	0
29	1	10	5.356666012531421	1	1	""	""	""	""	0	0
29	1	11	3.3552637435753887	0	0	""	""	""	""	0	0
29	1	12	1.652858059435138	0	0	""	""	""	""	0	0
29	1	13	4.171719230203583	0	0	""	""	""	""	0	0
29	1	14	0.13177435034740412	0	0	""	""	""	""	0	0
29	1	15	3.3064346588185733	0	0	""	""	""	""	0	0
29	1	16	1.2264095034440743	0	0	""	""	""	""	0	0
29	1	17	2.2575113339573374	0	0	""	""	""	""	0	0
29	1	18	2.2710130134184574	0	0	""	3.754454642940786	0	""	0	1
29	1	19	2.68149957084384	0	0	""	""	""	""	0	0
29	1	20	0.9695032805616993	0	0	""	""	""	""	0	0
29	1	21	1.3891538562094647	0	0	""	""	""	""	0	0
29	1	22	1.5267567061214626	0	0	""	""	""	""	0	0
29	1	23	1.6672666856840177	0	0	""	3.429008635382587	0	""	0	1
29	1	24	3.4950223942947636	0	0	""	3.433162446885987	0.06185994740877643	""	0	1
29	2	1	2.7805052631641995	0	0	4.0231189576111035	""	""	0	1	0
29	2	2	1.9795019985943223	0	0	4.0231189576111035	""	""	0	1	0
29	2	3	5.637282423384926	1	1	4.0231189576111035	3.3503445341216462	2.28693788926328	1.6141634657738226	1	1
29	2	4	2.0863890691767923	0	0	4.0231189576111035	""	""	0	1	0
29	2	5	3.536814124088354	0	0	4.0231189576111035	""	""	0	1	0
29	2	6	4.256231204314481	0	0	4.0231189576111035	""	""	0.23311224670337793	1	0
29	2	7	3.4959227863323807	0	0	4.0231189576111035	""	""	0	1	0
29	2	8	2.9019849631150647	0	0	4.0231189576111035	""	""	0	1	0
29	2	9	2.538384581187284	0	0	4.0231189576111035	""	""	0	1	0
29	2	10	2.758367278741108	0	0	4.0231189576111035	""	""	0	1	0
29	2	11	3.8581599647796603	0	0	4.0231189576111035	""	""	0	1	0
29	2	12	0.9757905821056815	0	0	4.0231189576111035	""	""	0	1	0
29	2	13	3.6358693048101447	0	0	4.0231189576111035	""	""	0	1	0
29	2	14	0.7053761581573943	0	0	4.0231189576111035	""	""	0	1	0
29	2	15	2.273673529466248	0	0	4.0231189576111035	""	""	0	1	0
29	2	16	2.7357604281550296	0	0	4.0231189576111035	""	""	0	1	0
29	2	17	2.046900830022643	0	0	4.0231189576111035	""	""	0	1	0
29	2	18	3.404707068486256	0	0	4.0231189576111035	3.754454642940786	0	0	1	1
29	2	19	3.163377118736684	0	0	4.0231189576111035	""	""	0	1	0
29	2	20	2.266583247411253	0	0	4.0231189576111035	""	""	0	1	0
29	2	21	3.1410547004423295	0	0	4.0231189576111035	""	""	0	1	0
29	2	22	2.6917881050114456	0	0	4.0231189576111035	""	""	0	1	0
29	2	23	5.148937644801349	0	0	4.0231189576111035	3.429008635382587	1.7199290094187623	1.1258186871902458	1	1
29	2	24	5.037866193143318	0	0	4.0231189576111035	3.433162446885987	1.6047037462573313	1.014747235532215	1	1
29	3	1	2.641851129897602	0	0	""	""	""	""	0	0
29	3	2	2.7071743068110017	0	0	""	""	""	""	0	0
29	3	3	2.6671966870941404	0	0	""	3.3503445341216462	0	""	0	1
29	3	4	2.3858576007302794	0	0	""	""	""	""	0	0
29	3	5	2.7080773080800267	0	0	""	""	""	""	0	0
29	3	6	4.599560011072015	0	0	""	""	""	""	0	0
29	3	7	3.700688154661382	0	0	""	""	""	""	0	0
29	3	8	1.8753666366666804	0	0	""	""	""	""	0	0
29	3	9	3.831494036495565	0	0	""	""	""	""	0	0
29	3	10	3.935254437302685	0	0	""	""	""	""	0	0
29	3	11	3.414300493075091	0	0	""	""	""	""	0	0
29	3	12	1.5524149407160834	0	0	""	""	""	""	0	0
29	3	13	5.056557851918011	1	1	""	""	""	""	0	0
29	3	14	0.5479087177692636	0	0	""	""	""	""	0	0
29	3	15	3.168137420404279	0	0	""	""	""	""	0	0
29	3	16	1.7048284113583025	0	0	""	""	""	""	0	0
29	3	17	2.144152192287228	0	0	""	""	""	""	0	0
29	3	18	2.483984168078672	0	0	""	3.754454642940786	0	""	0	1
29	3	19	3.259316361667907	0	0	""	""	""	""	0	0
29	3	20	1.7007326599532826	0	0	""	""	""	""	0	0
29	3	21	2.081334521867883	0	0	""	""	""	""	0	0
29	3	22	2.276301022361009	0	0	""	""	""	""	0	0
29	3	23	3.63021644168333	0	0	""	3.429008635382587	0.20120780630074275	""	0	1
29	3	24	4.758886756242204	0	0	""	3.433162446885987	1.3257243093562172	""	0	1
29	4	1	1.6119985175783322	0	0	""	""	""	""	0	0
29	4	2	1.1606782826381532	0	0	""	""	""	""	0	0
29	4	3	3.5444086162587407	0	0	""	3.3503445341216462	0.19406408213709447	""	0	1
29	4	4	1.5067294692995277	0	0	""	""	""	""	0	0
29	4	5	2.749973295247904	0	0	""	""	""	""	0	0
29	4	6	2.2411310587612654	0	0	""	""	""	""	0	0
29	4	7	2.3780874765367925	0	0	""	""	""	""	0	0
29	4	8	3.234845021306712	1	1	""	""	""	""	0	0
29	4	9	2.6706998898956393	1	1	""	""	""	""	0	0
29	4	10	2.1046654764020234	0	0	""	""	""	""	0	0
29	4	11	2.101650389796813	0	0	""	""	""	""	0	0
29	4	12	0.46139388721582486	0	0	""	""	""	""	0	0
29	4	13	2.5837898409707	0	0	""	""	""	""	0	0
29	4	14	0.34021331005209676	0	0	""	""	""	""	0	0
29	4	15	1.4643549931113544	0	0	""	""	""	""	0	0
29	4	16	2.675499269664669	0	0	""	""	""	""	0	0
29	4	17	2.0059865750036425	0	0	""	""	""	""	0	0
29	4	18	2.760861120156826	0	0	""	3.754454642940786	0	""	0	1
29	4	19	2.7226107839756075	0	0	""	""	""	""	0	0
29	4	20	2.1962872262098534	0	0	""	""	""	""	0	0
29	4	21	2.281052684254049	0	0	""	""	""	""	0	0
29	4	22	0.9941428673237954	0	0	""	""	""	""	0	0
29	4	23	3.3589853965749645	0	0	""	3.429008635382587	0	""	0	1
29	4	24	2.311658569495865	0	0	""	3.433162446885987	0	""	0	1
29	5	1	1.614383604548466	0	0	4.75109294601306	""	""	0	1	0
29	5	2	1.0134776119836284	0	0	4.75109294601306	""	""	0	1	0
29	5	3	3.3845796057239763	0	0	4.75109294601306	3.3503445341216462	0.03423507160233008	0	1	1
29	5	4	1.6519713643739755	0	0	4.75109294601306	""	""	0	1	0
29	5	5	3.190562551706647	0	0	4.75109294601306	""	""	0	1	0
29	5	6	3.808196360120257	0	0	4.75109294601306	""	""	0	1	0
29	5	7	2.7975310666047366	0	0	4.75109294601306	""	""	0	1	0
29	5	8	2.5619177360403134	0	0	4.75109294601306	""	""	0	1	0
29	5	9	1.3491012735697494	0	0	4.75109294601306	""	""	0	1	0
29	5	10	1.3916287626323491	0	0	4.75109294601306	""	""	0	1	0
29	5	11	2.5025788917609253	0	0	4.75109294601306	""	""	0	1	0
29	5	12	2.152106154117388	0	0	4.75109294601306	""	""	0	1	0
29	5	13	3.2756153054117534	0	0	4.75109294601306	""	""	0	1	0
29	5	14	0.9002073518839144	0	0	4.75109294601306	""	""	0	1	0
29	5	15	1.540958986455095	0	0	4.75109294601306	""	""	0	1	0
29	5	16	2.6302130140710926	0	0	4.75109294601306	""	""	0	1	0
29	5	17	1.3726065387441861	0	0	4.75109294601306	""	""	0	1	0
29	5	18	6.344403185197484	1	1	4.75109294601306	3.754454642940786	2.589948542256698	1.593310239184424	1	1
29	5	19	2.9615350102980686	0	0	4.75109294601306	""	""	0	1	0
29	5	20	2.882060869036918	0	0	4.75109294601306	""	""	0	1	0
29	5	21	3.299380676422527	0	0	4.75109294601306	""	""	0	1	0
29	5	22	2.9947987580048667	0	0	4.75109294601306	""	""	0	1	0
29	5	23	4.924920939285473	0	0	4.75109294601306	3.429008635382587	1.4959123039028857	0.17382799327241294	1	1
29	5	24	3.272954149492907	0	0	4.75109294601306	3.433162446885987	0	0	1	1
29	6	1	3.4771485725015303	0	0	""	""	""	""	0	0
29	6	2	2.8123629016203617	0	0	""	""	""	""	0	0
29	6	3	1.735913477696869	0	0	""	3.3503445341216462	0	""	0	1
29	6	4	2.2195474140426352	0	0	""	""	""	""	0	0
29	6	5	2.0395666848382143	0	0	""	""	""	""	0	0
29	6	6	4.041187114005729	0	0	""	""	""	""	0	0
29	6	7	3.7828521542243396	0	0	""	""	""	""	0	0
29	6	8	1.7534604043230804	0	0	""	""	""	""	0	0
29	6	9	2.8945821343796627	0	0	""	""	""	""	0	0
29	6	10	2.881953912209152	0	0	""	""	""	""	0	0
29	6	11	3.3930477873155844	0	0	""	""	""	""	0	0
29	6	12	1.683200858701077	0	0	""	""	""	""	0	0
29	6	13	2.780225283346152	0	0	""	""	""	""	0	0
29	6	14	0.4503702491548513	0	0	""	""	""	""	0	0
29	6	15	3.236929038919603	0	0	""	""	""	""	0	0
29	6	16	2.351746730272724	0	0	""	""	""	""	0	0
29	6	17	2.541990063107496	0	0	""	""	""	""	0	0
29	6	18	2.0842428705979703	0	0	""	3.754454642940786	0	""	0	1
29	6	19	3.679031238250331	0	0	""	""	""	""	0	0
29	6	20	3.1754049994834754	1	1	""	""	""	""	0	0
29	6	21	1.61977602976292	0	0	""	""	""	""	0	0
29	6	22	1.7059304106628308	0	0	""	""	""	""	0	0
29	6	23	2.8511429654866536	0	0	""	3.429008635382587	0	""	0	1
29	6	24	4.468283841108816	0	0	""	3.433162446885987	1.0351213942228288	""	0	1
29	7	1	1.9483520164779846	0	0	""	""	""	""	0	0
29	7	2	1.8082793969743483	0	0	""	""	""	""	0	0
29	7	3	4.26490801700896	0	0	""	3.3503445341216462	0.9145634828873135	""	0	1
29	7	4	1.7375630126645867	0	0	""	""	""	""	0	0
29	7	5	3.283371704633537	0	0	""	""	""	""	0	0
29	7	6	3.7792947065607914	0	0	""	""	""	""	0	0
29	7	7	3.6305457477659746	0	0	""	""	""	""	0	0
29	7	8	2.9188101271995146	0	0	""	""	""	""	0	0
29	7	9	1.7177999070493462	0	0	""	""	""	""	0	0
29	7	10	1.7159482047142864	0	0	""	""	""	""	0	0
29	7	11	4.1617613927674935	1	1	""	""	""	""	0	0
29	7	12	1.9789577744719968	0	0	""	""	""	""	0	0
29	7	13	2.9346499770279713	0	0	""	""	""	""	0	0
29	7	14	0.7726153742120706	0	0	""	""	""	""	0	0
29	7	15	2.101912465463101	0	0	""	""	""	""	0	0
29	7	16	2.4156449518628347	0	0	""	""	""	""	0	0
29	7	17	2.455385867465475	0	0	""	""	""	""	0	0
29	7	18	3.4329049380293037	0	0	""	3.754454642940786	0	""	0	1
29	7	19	2.7428016130035857	0	0	""	""	""	""	0	0
29	7	20	2.2100369675287808	0	0	""	""	""	""	0	0
29	7	21	2.684377161163621	0	0	""	""	""	""	0	0
29	7	22	2.9343275007407446	0	0	""	""	""	""	0	0
29	7	23	3.896744900454503	0	0	""	3.429008635382587	0.4677362650719159	""	0	1
29	7	24	3.442551294369504	0	0	""	3.433162446885987	0.009388847483516649	""	0	1
29	8	1	3.8224771175839134	0	0	""	""	""	""	0	0
29	8	2	2.6840898950289462	0	0	""	""	""	""	0	0
29	8	3	1.3584624434481611	0	0	""	3.3503445341216462	0	""	0	1
29	8	4	2.385541914595273	0	0	""	""	""	""	0	0
29	8	5	4.402970091946891	1	1	""	""	""	""	0	0
29	8	6	4.168303337590862	0	0	""	""	""	""	0	0
29	8	7	4.539864249653737	0	0	""	""	""	""	0	0
29	8	8	1.6027878248476248	0	0	""	""	""	""	0	0
29	8	9	3.1001621234445587	0	0	""	""	""	""	0	0
29	8	10	2.434725372926998	0	0	""	""	""	""	0	0
29	8	11	3.4184507622976366	0	0	""	""	""	""	0	0
29	8	12	1.6847236751902068	0	0	""	""	""	""	0	0
29	8	13	3.021320836018417	0	0	""	""	""	""	0	0
29	8	14	0.4683016915963487	0	0	""	""	""	""	0	0
29	8	15	4.117269140133358	0	0	""	""	""	""	0	0
29	8	16	1.3208017954055213	0	0	""	""	""	""	0	0
29	8	17	2.320949360732384	0	0	""	""	""	""	0	0
29	8	18	1.8320290416686922	0	0	""	3.754454642940786	0	""	0	1
29	8	19	2.412945668812467	0	0	""	""	""	""	0	0
29	8	20	1.3737948961147999	0	0	""	""	""	""	0	0
29	8	21	1.2886417713258567	0	0	""	""	""	""	0	0
